vain,শুধুমাত্র
vainly,"বিফলে, ব্যর্থ হইয়া, উদ্দেশ্যহীনভাবে, ব্যর্থ"
valance,ঝালর
valanced,ঝালর - ঝোলান
vale,প্রমাণক
valediction,"বিদায় সম্ভাষণ জ্ঞাপন, বিদায় - সম্ভাষণ"
valedictory,"বিদায়ী, বিদায়কালিক, বিদায় - সম্ভাষণমুলক, বিদায়কালিক বক্তৃতা, বিদায়কালিক রচনা, বিদায়সূচক বাক্য, বিদায় - সম্ভাষণ"
valence,ঝালর
valency,"ঝালর, যোজ্যতা, মিশ্রণক্ষমতা"
valentine,ভালেনতৈন্
valerian,সর্বরোগহর গুল্মবিশেষ
valet,নির্বাচন
valetudinarian,"দুর্বল, রোগা, মন্দস্বাস্থ্যযুক্ত"
valiant,"বীর, সাহসী, শূর, শৌর্যপূর্ণ"
valid,"কারণপূর্ণ, সুযুক্তিপূর্ণ, অখণ্ডনীয়, অকাট্য"
validate,"যাথাথ্র্য সমর্থন করা, হাঁ - সূচকভাবে বলা, সত্যতা সমর্থন করা"
validation,হাঁ - সূচক বাক্য
validity,"যথাযথতা, সঠিকতা, অকাট্যতা, খুঁতশূন্যতা"
validly,বৈধভাবে
valise,সুটকেস
valley,"উপত্যকা, নদীবিধৌত ভূমিখণ্ড, দ্রোণী"
valor,মান
valorous,"নির্ভীক, বীর্যবান, বীরত্বপূর্ণ, শৌর্যপূর্ণ, শৌর্যশালী, সাহসী"
valour,"বীরত্ব, সাহস, বীর্য, বাহাদুরি, নির্ভীকতা, শৌর্য, মূল্য"
valuable,"দামি, দামী, মূল্যবান্, অতি মূল্যবান্, দামি বস্তু, দামী জিনিস"
valuation,"মূল্য - নির্ণয়, মাননির্ণয়, মূল্য - হিসাব"
value,"মান, মূল্য, দাম, দর, অর্ঘ, কদর, উপযুক্ত মূল্য, উচ্চ যোগ্যতা, উচ্চমূল্য, মূল্যাবধারণ করা, মূল্যনির্ণয় করা, শ্রদ্ধা করা"
valued,"দামী, মূল্যবান্, দামি"
valuer,মূল্য - নির্ণয়কারী
valve,"গতিনিয়ন্ত্রক কল, বিদ্যুতের যন্ত্রবিশেষ, কপাটক, বেতারের যন্ত্রবিশেষ"
valved,"ভালভ - লাগানো, ভালভ - বসানো"
valveless,ভালভহীন
valvular,হৃত্পিণ্ডের কপাটকসংক্রান্ত
vamp,রক্তচোষা
vampire,"রক্তচোষা, রক্তচোষক, রক্তচোষা বাদুড়, চর্মচটিকা, চর্মচটকা"
van,এর
vanadium,ভানাদিত্তম
vandal,"ভানড্ল, ভানড্ল"
vane,"বাতশকুন, হাত্তয়ানিশান, পাখা"
vanguard,"অগ্রদূত, সৈন্যবাহিনী প্রভৃতির সর্বাগ্রভাগ, তেতৃবৃন্দ"
vanilla,"ভ্যানিলা, বেড়া - লতাবিশেষ, বেড়া - লতাবিশেষসম্বন্ধীয়"
vanish,"অদৃশ্য হত্তয়া, বিলুপ্ত করা, অপ্রকট হত্তয়া, লোপ পাত্তয়া, উধাত্ত হত্তয়া, অন্তর্হিত হত্তয়া, অন্তর্ধান হত্তয়া, বিলীন করা, উবা, মিলাইয়া যাত্তয়া, শূন্যে পরিণত হত্তয়া"
vanished,"বিলুপ্ত, নিলীন, উধাত্ত"
vanishing,"বিলীয়মান, অন্তর্ধান"
vanity,"অহংকার, অসারতা, অসারত্ব, অসার আত্মাশ্লাঘা, অসার দম্ভ, দম্ভ, গুমর, আত্মগর্ব, গর্ব, মনোমদ, আত্মাভিমান, বিফল বস্তু, গরিমা, অহংমদ, মদ, দর্প, আড়ম্বর, অহমিকা, বাজে বস্তু, গরম"
vanquish,"হারান, পটকান, পরাভূত করা"
vanquishable,"পরাজেয়, বশ্য"
vanquished,"পরাজিত, নির্জিত, বিজিত, ধ্বস্ত, অধ: কৃত"
vanquisher,"জয়ী লোক, জয়ী"
vanquishment,"পরাভূত অবস্থা, বিজয়, পরাভব, জয়লাভ"
vantage,"সুবিধা, সুযোগ"
vapid,"বিস্বাদ, নিস্তেজ, স্বাদহীন, নীরস"
vapidity,"নিস্তেজতা, স্বাদহীনতা, নীরসতা"
vapor,"বাষ্প, ভাপ, ধোঁয়া, কুয়াসা, কুয়াশা, ধূম্র, ধূম, স্বেদ, গ্যাস, অসার বস্তু, অস্থায়ী বস্তু"
vaporizable,বাষ্পীভবনযোগ্য
vaporization,"কুয়াসা, ভাপ, কুয়াশা, ধোঁয়া, গ্যাস"
vaporize,"বাষ্পে পরিণত করা, বাষ্পে পরিণত হত্তয়া"
vaporous,"অসার, বাষ্পীয়, বাষ্পাকার, বাষ্পপূর্ণ, বাষ্পবত, বাষ্পাচ্ছন্ন, ধূমপরিপূর্ণ, ধোঁয়াটে, ধূম্রবত, কল্পনাবিলাসী"
vapour,"বাষ্প, ভাপ, ধোঁয়া, কুয়াসা, কুয়াশা, ধূম্র, ধূম, স্বেদ, গ্যাস, অসার বস্তু, অস্থায়ী বস্তু"
variability,"পরিবর্তনশীলতা, পরিবর্তনীয়তা, অনিত্যতা"
variable,"পরিবর্তনশীল, পরিবর্তনীয়, অসম, অধ্র্রুব, চল"
variance,"অনৈক্য, বৈষম্য, বিরোধ, বিবাদ, অমিল"
variant,"বৈকল্পিক, ভিন্ন, বিভিন্ন, বৈভাষিক, পরিবর্তনশীল, পৃথক্, ভিন্ন পাঠ"
variation,"পরিবর্তন, রুপান্তর, ক্রমাগত পরিবর্তন, বদল, অবস্থান্তর, বিনিময়, ভিন্ন পাঠ"
variational,পরিবৃত্তি - বা পরিবর্তন - সংক্রান্ত
varicoloured,বিচিত্রবর্ণ
varicose,স্থায়িভাবে স্ফীত বা বর্ধিত
varied,বিভিন্ন
variegated,"কর্বুরিত, কর্বুর, বিচিত্র, নানাবর্ণ"
variegation,কর্বুরিতা
variety,"বৈচিত্র্য, বিভিন্নতা, জলসা, রকম, বিশেষ, প্রভেদ, পার্থক্য"
variform,বিবিধাকার
variola,"মসূরিকা, বসন্তরোগ"
variorum,বহুদূরবর্তী
various,"বিভিন্ন, বিবিধ, অন্যান্য, কয়েকটি, ভিন্ন, কতিপয়, পরস্পর বিভিন্ন, রকমারি"
variously,বিভিন্ন প্রকারে
variousness,"বিভিন্নতা, পরস্পর - স্বতন্ত্রতা"
varnish,"বার্নিশ, চাক্চক্য, ঔজ্বল্য, বার্নিশ করা"
varsity,বিশ্ববিদ্যালয়
vary,"বিভিন্ন করা, বিভিন্ন হত্তয়া, পরিবর্তিত করা, খোঁচ দেত্তয়া, পরিবর্তিত হত্তয়া, বিসদৃশ হত্তয়া, বিরোধী হত্তয়া"
varying,অসমজ্ঞ্জস
vascular,সংবহনতান্ত্রিক
vascularity,সংবহনতা
vase,দানি
vaseline,মলম ইত্যাদিতে ব্যবহৃত একপ্রকার হলদে রঙের পদার্থ
vassal,"সামন্ত, মুখাপেক্ষী ব্যক্তি, পোষ্য ব্যক্তি, বেতনভোগী অনুচর, ক্রীতদাস"
vast,"সুবিশাল, অসীম, প্রকাণ্ড, সীমাহীন, অতি বৃহৎ, সুবিপুল, অতি বিশাল, প্রভূত, অপার, অসীম ব্যাপ্তি"
vastly,অতি
vastness,অসীম ব্যাপ্তি
vat,"বড় জালা, বড় টব, ভাঁটি, বড় চৌবাচ্চা"
vaudeville,"বিচিত্রানুষ্ঠান, লোকসঙ্গীতবিশেষ, নৃত্যগীতপষর্ণ নাটকবিশেষ"
vault,"খিলান, লম্ফ, ধনুকাকৃতি ছাদ, ধনুকাকৃতি খিলান, গুম্বজ, সমাধিকক্ষ, পর্বতগুহা, উল্লম্ফন, ধনুকাকৃতি খিলান দেত্তয়া, ধনুকাকৃতি ছাদ দেত্তয়া"
vaulted,"খিলানযুক্ত, খিলানওয়ালা"
vaulter,যে ভল্ট খায়
vaulting,"ধনুকাকৃতি ছাদ, ধনুকাকৃতি খিলান"
vaunt,"বড়াই, জাঁক, দর্প, দম্ভ, বড়াই করা, জাঁক করা, দম্ভ করা, দর্প করা, ডম্ফ করা"
vaunter,"আস্ফালনকারী, গুণকীর্তনকারী"
vaunting,আস্ফালন
veal,বাছুরের মাংস
veer,"ঢিলা করা, দিক্পরিবর্তন করা, মানসিক ধারণা বদলান, গতিপরিবর্তন করা, উজানে যাত্তয়া, গতিপরিবর্তন করান, উজানে নেত্তয়া, মোড় ফেরান, মোড় ফেরা"
vegetable,"উদ্ভিজ্জ, উদ্ভিদ, তরিতরকারি, উদ্ভিজ্জ, উদ্ভিদে গঠিত, উদ্ভিদতুল্য"
vegetarian,"নিরামিষ, নিরামিষাশী, উদ্ভিজ্জাশী, উদ্ভিদ্ভোজী"
vegetate,উদ্ভিদ্জীবন যাপন করা
vegetation,গাছপালা
vegetative,"উদ্ভিদের বর্ধনসাধক, জায়মান, বর্ধমান, প্রগতিহীন"
vehemence,"প্রচণ্ডতা, প্রবল আগ্রহ, অতিরিক্ত জোর"
vehement,প্রচণ্ড
vehemently,"তীব্রভাবে, প্রচণ্ডরূপে"
vehicle,"বাহন, গাড়ী, যান, মাধ্যম, সত্তয়ারি, রথ, শকট, অধিকরণ, শিল্পকুশল স্পর্শ"
vehicular,যান - সংক্রান্ত
veil,"পর্দা, অবগুণ্ঠন, যবনিকা, ছদ্মবেশ, পরদা, ঘোমটা, ত্তড়, আবরণ, আবরক, আবরূ, ঘোঙ্গট, গোপনতা, ছল, ত্তজর, বোরখা, গুণ্ঠন, ঢাকনা, পরদা দিয়া ঢাকা, ঘোমটা দিয়া চাকা, ঘোমটা দেত্তয়া, গোপন করা, আবৃত করা, লুকান, ছদ্মদেশ পরান, অস্পষ্ট করা"
veiled,"অবগুণ্ঠিত, আবরিত, গুণ্ঠিত, ঢাকা"
vein,"শিরা, নাল, রক্তবাহ, শোণিতশিরা, হৃত্পিণ্ডে রক্তবাহী শিরা, ধমনী, ফাটল, গর্ত, মেজাজ অবস্থা, মানসিক অবস্থা, ধরন, ভঙ্গি"
veld,ক্ষেত্র
velleity,ঝোঁকমাত্র
vellum,ঝোঁকমাত্র
velocipede,বাইসিকল
velocity,"বেগ, বেগমাত্রা, দ্রুতবেগ, দ্রুততা, দ্রুতি, স্যন্দ"
velour,মখমলতুল্য বস্ত্রবিশেষ
velvet,"মখমল, মখলের পোশাকপরিহিত"
venal,"শিরাস্থ, শিরাল, ক্রয়সাধ্য"
venation,শিরাবিন্যাস
vend,বিক্রি
vendetta,"জ্ঞাতিবৈর, জাতিবিবাদ, গৃহকলহ, জাতিবৈর, গৃহবিবাদ, ব্যক্তিগত প্রাতিহিংসা"
veneer,পাতলা তক্তার আবরণ
veneering,"কাঠে পাতলা পাত লাগাইবার প্রক্রিয়া, কাঠের পাতলা পাতরূপে ব্যবহৃত যে কোন দ্রব্য"
venerable,"নমস্য, শ্রদ্ধেয়, পূজ্য, বরণীয়, ভক্তিভাজন, প্রবীণ, গুরু, প্রাচীন"
venerate,শ্রদ্ধা করা
veneration,"শ্রদ্ধা, পূজা, ভক্তি"
venereal,"কামলালসা - সংত্রূান্ত, যৌনসঙ্গম - সংক্রান্ত, যৌনব্যাধি - গ্রস্ত, যৌনব্যাধি - সংক্রান্ত"
vengeance,"প্রতিহিংসা, প্রতিহিংসার গ্রহণ, সমুচিত প্রতিশোধ, নির্যাতন"
vengeful,"প্রতিহিংসাপরায়ণ, সমুচিত প্রতিশোধপূর্ণ"
venial,"মার্জনীয়, তুচ্ছ, লঘু"
venison,"শিকারের মৃগ, হরিণের মাংস, মৃগমাংস, হরিণমাংস"
venom,"বিষ, গরল, সর্পবিষ, বিদ্বেষপূর্ণ চাক্য, বিদ্বেষ"
venous,"শিরাস্থ, শিরাল"
vent,বায়ু
ventilate,মুক্ত বায়ুর মধ্যে রাখা
ventilation,"বায়ুরন্ধ্র, বায়ুচলন, বায়ুচলাচল"
ventilator,"বায়ুরন্ধ্র, বাতায়ন"
ventral,"অঙ্কীয়, উদরিক, উদরসম্বন্ধীয়"
ventricle,নিলয়
ventriloquism,মায়াস্বর
venture,"ঝুঁকি, পাশাখেলাবিশেষ, বিপদ্, অনিশ্চিত ভাগ্য, আকস্মিক ঘটনা, দৈব, ঝুঁকি লত্তয়া, সাহস করা"
venturer,ফটকাবাজ
venturous,"সাহসী, দু: সাহসী"
venue,"ঘটনাস্থল, অকুস্থল, মিলনস্থন, ক্ষেত্র"
veracious,"সত্যবাদী, সত্যপরায়ণ"
veracity,"সত্যবাদিতা, সত্যপরায়ণতা, অবিতথ"
veranda,"বারান্দা, দেহলি"
verandah,"বারান্দা, দেহলি"
verb,"ক্রিয়া, ক্রিয়াপদ"
verbal,"বাচনিক, আক্ষরিক, ক্রিয়াবাচক, মৌখিক, শব্দগত, ক্রিয়াপদ - সংক্রান্ত"
verbalization,"ভাষারূপ দান, ক্রিয়ারূপ দান"
verbally,"শব্দগতভাবে, বাচনিকভাবে"
verbatim,"আক্ষরিকভাবে, অক্ষরে অক্ষরে, আক্ষরিক"
verbena,বেনা
verbiage,শব্দবাহুল্য
verbose,"বাগাড়ম্বরপূর্ণ, মাত্রাধিক রকম শব্দহুল্য, বাগ্বহুল"
verboseness,"শব্দভার, বাগবহুলতা"
verbosity,"আক্ষরিকতা, শব্দব্যবহার"
verdancy,"শ্যামলতা, অপরিণত অবস্হা, শ্যামলিমা, শ্যামশোভা, অনভিজ্ঞ অবস্থা"
verdant,"সবুজ, শ্যামল, হরিত, তৃণশ্যামল, অপরিণত, কাঁচা, অনভিজ্ঞ"
verdict,"রায়, নির্ণয়, জুরির মত, জুরির রায়"
verdigris,তাম্রমল
verge,"বিশপের আশাসোঁটা, বিশপের শাসনদন্ত, এলাকা, অধিকারক্ষেত্রের পরিধি, সীমা, সীমানা, শেষ প্রান্ত, কিনারা, প্রান্তস্থিত হত্তয়া, সীমাস্থ হত্তয়া, সীমাস্থ থাকা"
verger,ফলের বাগান
verifiable,প্রতিপাদ্য
verification,"প্রতিপাদন, পরীক্ষা, সত্যাখ্যান"
verified,"প্রতিপাদিত, প্রতিপন্ন"
verifier,"সত্যনিরূপক, যাচনদার"
verify,"প্রতিপাদন করা, প্রতিপন্ন করা, সত্যাখ্যান করা"
verifying,প্রতিপাদক
verily,"সত্যই, নিশ্চয়ই, যথার্থই"
verisimilitude,সত্য বলিয়া প্রতীয়মানতা
veritable,"সত্য, যথার্থ, খাঁটি"
verity,সত্য
vermicelli,"সেমাইবিশেষ, সেমই, ভার্মিসিলি"
vermiform,কীটাকার
vermilion,"সিন্দূর, হিঙ্গুল, সিন্দূরবর্ণ"
vermin,"কীটমূষিকাদি, জঘন্য লোক"
vermouth,"ভার্মাউথ, শ্বেতবর্ণ সুরাবিশেষ"
vernacular,"স্বদেশীয়, মাতৃভাষাগত, মাতৃভাষা, স্বদেশীয ভাষা"
vernal,"বসন্তকালীন, বাসন্তী, তাজা, তরূণ"
vernier,একপ্রকার সুক্ষ্ম স্কেল
versatile,বহুমুখ কর্মশক্তিসম্পন্ন
versatility,বহুমুখতা
verse,প্রদর্শন
versed,"পণ্ডিত, বিশারদ, সুদক্ষ, জ্ঞাত"
versification,পদ্যরচনা
versifier,পদ্যরচয়িতা
versify,ছন্দোবদ্ধ করা
version,"অনুবাদ, ভাষান্তরণ, বর্ণনা"
verso,থেকে
versus,"বনাম, বিপক্ষে"
vertebra,"কশেরূকা, মেরূদণ্ডের অস্থিসন্ধি, পর্শুকা"
vertebrate,"মেরূদণ্ডী প্রাণী, মেরূনুবিশিষ্ট, মেরূদণ্ডী"
vertex,"শীর্ষ, চূড়া"
vertical,"উল্লম্ব, খাড়া, ঊর্ধ্বাধ, ত্তলন, অনুলংব, লম্ব, শীর্ষস্থ, শীর্ষদেশীয়"
vertically,"উল্লম্বভাবে, ঊর্ধ্বাধভাবে"
vertices,ছেদচিহ্ন
vertiginous,"হতবুদ্ধি, বিহ্বল"
vertigo,"মাথা ঝিম্ঝিমানি, ঘূর্ণিরোগ, ঘূর্ণিত - মন্তক"
verve,"মানসিক শক্তি, সাহিত্যপ্রতিভা, প্রাণচঁচল্য, তেজ, কর্মপ্রেরণা, উদ্দীপনা"
very,"খুব, অত্যন্ত, একেবারে, অতিশয়, সত্যই, একান্ত, যথার্থই, যথাযথভাবে, সম্পূর্ণভাবে, সত্য, অতীব, প্রকৃত, যথাযথ, সঠিক, সত্য - সত্যই, যথার্থ"
vesica,"মুত্রথলি, শরীরের কোনো থলি"
vesicle,"গুটিকা, গুটি"
vessel,"জাহাজ, পাত্র, বদনা, জলযান, বর্তন, ভাণ্ড, করঙ্গ, বহিত্র, পোত, বড় নৌকা, নৌ, ডিঙ্গা, শিরা, তরী, আধার, ধমনী"
vest,"ন্যস্ত করা, পোশাক পরান, অর্পণ করা, বিভূষিত করা, অধিকারে আসা, জামা, পোশাক, ত্তএস্টকোট্, উত্তমাঙ্গের অন্তর্বাস, হাতকাটা গেঞ্জি"
vested,"কায়েমী, কারণপূর্ণ"
vestiary,পোশাকঘর
vestibule,"পার্শ্বপ্রকোষ্ঠ, উপপ্রকোষ্ঠ, সদর দালান, চত্বর, চাঁদনি, কর্ণদ - ভট, চাঁদনী"
vestige,"পদচিহ্ন, কণা, সাক্ষ্য, পদ, অনুমাত্র"
vestment,"আনুষ্ঠানিক পোশাক, পোশাক"
vestry,"গির্জার পোশাক - ঘর, স্থায়ী যজমানসভা"
vet,জানা
vetch,ছোলা
veteran,"ঝুনা, অভিজ্ঞ, জাসু, পুরাতন, ঝানু, ঘাগি, পাকা, ঘাগী, ঘুঘু, দীর্ঘকালের পুরাতন কর্মী, জাসু, ঝানু লোক, পাকা লোক"
veterinary,"গোবৈদ্য, পশুচিকিত্সক"
veto,"প্রতিষেধ, কর্তৃত্ববলে নিযেধাজ্ঞা, পদাধিকারবলে নিষেধাজ্ঞা, প্রতিষেধাধিকার, নিষেধ করা"
vex,"হয়রান করা, দিক্ করা, জ্বালান, জ্বালাতন করা, জালাতন করা, ক্রুদ্ধ করা, উত্ত্যক্ত করা, বিক্ষুব্ধ করা, খেপান, ঘাঁটান, তাড়ন করা"
vexation,"হয়রানি, দিক্, অতি দীর্ঘ আলোচনা, জালাতন, জ্বালানে, বিক্ষোভ, উত্পীড়ন, গোলমাল"
vexed,"উত্ত্যক্ত, জালাতন, উত্পীড়িত"
viability,টেকসইতা
viable,টেকসই
viaduct,পথ
vial,বোতল
viand,খাদ্যসামগ্রী
viands,"অন্নজল, খাদ্য"
vibrance,"কম্পন, স্পন্দন, আন্দোলন, দোল, দিক্পরিবর্তন, শিহরণ"
vibrancy,"কম্পন, স্পন্দন, দোল, আন্দোলন, দিক্পরিবর্তন, শিহরণ"
vibrant,অনুনাদশীল
vibraphone,বিভ্রাফোন্
vibrate,"কাম্পান, কাম্পা, স্পন্দিত হত্তয়া, স্পন্দিত করা, দোলান, দোলা, দিক্পরিবর্তন করা, শিহরিত হত্তয়া, দিক্পরিবর্তন করান, শিহরিত করা"
vibrated,আন্দোলিত
vibrating,স্পন্দিত
vibration,"কম্পন, অনুনাদ, স্পন্দন, দোল, আকম্প, আকম্পন, পরিস্ফুরণ, প্রস্ফুরণ, আন্দোলন, দিক্পরিবর্তন, শিহরণ, অনুরণন"
vibrational,"কম্পন, কম্পন - স্পন্দন - সংক্রান্ত"
vibrato,"গলা কম্পন, বাজনার বা গলার স্বরকম্পন"
vibratory,"ঝাঁকি খায় এমন, ঝাঁকি দেয় এমন"
vicar,"প্রতিনিধি, ভিকার, বদলি, বিশপের প্রতিনিধি"
vicarious,প্রতিনিধি কাজ করে এমন
vicarship,"ভিকারগিরি, ভিকারত্ব"
vice,"দোষ, কলঙ্ক, অধার্মিকতা, অসচ্চরিত্রতা, অনৈতিকতা, খুঁত, অপুণ্য, পাংশু, বদমেজাজ, ব্যসন, নীতিবিগর্হিত অভ্যাস, রোগ, অত্যয়, অসৎ অভ্যাস, পাকসাঁড়াশি, কদভ্যাস, উত্তরাধিকারীরুপে"
viceroy,"রাজপ্রতিনিধি, উপরাজ"
vicinity,"সান্নিধ্য, পার্শ্ববর্তী অঁচল, সমীপ, নৈকট্য, কাছ, উপান্ত, সন্নিধি, ক্রোড়"
vicious,"পঙ্কিল, বিদ্বেষপূর্ণ, পাংশুল, দোষাশ্রিত, দোষাক্রান্ত, দোষাবহ, দুশ্চরিত্র, কদভ্যাসযুক্ত, অধার্মিক, বদমেজাজী, ব্যাধিদায়ক, ব্যাধিযুক্ত, অবিশুদ্ধ, অসৎ, দূষিত, খুঁতেল"
viciousness,"কলঙ্ক, দোষ, খুঁত, অধার্মিকতা, অসচ্চরিত্রতা, অনৈতিকতা, নীতিবিগর্হিত অভ্যাস, বদমেজাজ, অসৎ অভ্যাস"
vicissitude,"পরিবর্তন, ভাগ্যপরিবর্তন"
victim,"শিকার, জীবন্ত বলি"
victor,বিজেতা
victoria,বিজয়
victorian,ভিক্টরিআর
victorious,"বিজয়ী, জয়ী, জয়যুক্ত"
victoriousness,জয়যুক্ততা
victory,"বিজয়, জয়, জিত, ফতে"
victual,"খাদ্য, খাদ্যসরবরাহ করা, খাত্তয়ান"
victuals,খাদ্য
vicuna,দক্ষিণ আমেরিকার জন্তুবিশেষ
videlicet,যথা
video,"দূরেক্ষণ, দূরেক্ষণ, টৈলিভিশন"
vie,জীবন
view,"দেখা, অবেক্ষণ করা, দৃষি্টপাত করা, তাকান, পর্যবেক্ষণ করা, লক্ষ্য করা, বিবেচনা করা, গণ্য করা, মনে মনে বিচার করা, বিচার করা, ভাবিয়া দেখা, দর্শন করা, দৃশ্য, পরিদর্শন, দৃষি্টপাত, নজর, মত, দৃষ্টির ক্ষেত্র, দৃষ্টির পাল্লা, অবলোকন, চেহারা, বিবেচনার ধারা, অভিমত, মোটামুটি পর্যবেক্ষণ, উদ্দেশ্য, অভিপ্রায়, দর্শন"
viewable,"দর্শনীয়, প্রেক্ষণীয়, বীক্ষণীয়, পর্যবেক্ষণীয়"
viewed,অবেক্ষিত
viewing,প্রেক্ষা
vigil,"জাগরণ, নিশিপালন, নিশি"
vigilance,"সতর্ক প্রহরা, উন্নিদ্রা, অপ্রমাদ"
vigilant,"সজাগ, জাগ্রদবস্থ, সতর্ক প্রহরারত, জাগ্রদবস্থায় অতিবাহিত, উন্নিদ্র, অতন্দ্র, অতন্দ্রি"
vigilante,সজাগ
vignette,"চিত্র, চরিত্রচিত্র, সংক্ষিপ্ত বর্ণনা, সংক্ষিপ্ত বিবরণ"
vigorous,"সবল, ত্তজস্বল, তেজস্বী, বীর্যবান, প্রাণশক্তিসম্পন্ন, সক্রিয় শক্তিসম্পন্ন"
vigorously,সবলে
vigour,"প্রাণশক্তি, ত্তজ, বীর্য, ত্তজস্বিতা, তেজ, বর্চ, পুরুষত্ব, বলিষ্ঠতা, জীবনীশক্তি, কর্মশক্তি, সক্রিয় শক্তি"
vile,"নীচ, বাজে, জঘন্য, ইতর, দূষিত, দুশ্চরিত্র, পাজী, অধম, জাল্ম, আসুরিক, অতিমন্দ"
vileness,"নিকৃষ্টতা, জঘন্যতা"
vilification,"দোষারোপ, সমালোচনা, ক্রচিৗ, নিন্দা, নিন্দন, অভিষঙ্গ"
vilifier,"অপযশ রটনাকারী, কুত্সাকারী ব্যক্তি"
vilify,"নিন্দা করা, মানহানি করা"
villa,উদ্যানবাটি
village,"গ্রাম, গাঁ, পল্লী, পল্লীগ্রাম, দেহাত, কসবা, গ্রাম্য লোক, গ্রামবাসিগণ"
villager,"গ্রামবাসী, পল্লীবাসী, পুরবাসী"
villain,"দুর্জন, গ্রাম্য লোক, গ্রাম্য প্রজা, কৃষক প্রজা, অতি দুর্বৃত্ত লোক, পাজী লোক, হতভাগ্য লোক"
villein,wildest
vim,বলিষ্ঠতা
vin,ওয়াইন
vindicate,"যথার্থতা প্রতিপাদন করা, সত্যতা প্রতিপাদন করা, খাড়া করা, দাবি করা, প্রতিষ্ঠিত করা, বজায় রাখা, সাবুদ করা, খণ্ডিত করা"
vindicated,"সপ্রমাণ, খণ্ডিত"
vindication,"সূচনা, নজির, খণ্ডন"
vindicator,লক্ষণ
vindictive,"প্রতিহিংসাপরায়ণ, প্রতিহিংসাপূর্ণ, শাস্তিমূলক, ক্ষতিপূরণ - আদায়কর"
vindictiveness,প্রতিহিংসাপরায়ণতা
vine,"দ্রাক্ষালতা, মদ, আঙ্গুরগাছ"
vinegar,"ভিনেগার, সির্কা, কাজ্ঞ্জিক"
vinery,দ্রাক্ষালতা গজাইবার গরম ঘর
viniculture,"দ্রাক্ষালতার চাষ, দ্রাক্ষালতা - উত্পাদন"
vino,ওয়াইন
vinous,"মদ্যতুল্য, মদ্যসক্ত, মদ্য - সংক্রান্ত"
vintage,"মদ, অতীত কালের"
vintner,"মদ্যবিত্রেূতা, আবকারি, শুঁড়ি"
vinyl,বিশেষ একধরনের প্লাস্টিক
viol,ধর্মনাশ
viola,বেগুনী
violate,"অপবিত্র করা, লঙ্ঘন করা, খেলাপ করা, অত্যাচার করা, বলাত্কার করা, অপব্যবহার করা, অবমাননা করা, উল্লঙ্ঘন করা, অতিক্রম করা, অমান্য করা, ভঙ্গ করা, মানিয়া না করা"
violated,অতিক্রান্ত
violating,বলাত্কারী
violation,"উল্লঙ্ঘন, ভঙ্গ, শক্তিপ্রয়োগ, হঠ, ব্যতিক্রম, খেলাপ, অতিক্রম, অতিক্রমণ, উত্ক্রম, উত্ক্রমণ, আইন - অমান্য, অমাননা"
violator,বলাত্কারী
violent,"হিংসাত্মক, হিংস্র, উগ্র, প্রচণ্ড, অত্যুত্কট, নির্ঘাত, তিগ্ম, বিষম, খর, উদম, উদাম, উন্মাদ, জোর, জবরদস্ত, চণ্ড, উদ্দাম"
violently,আবেগপূর্নভাবে
violet,"বেগুনী, বেগুন, রক্তবেগুনী, বেগনীবর্ণ"
violin,"বেহালা, বেহালাজাতীয় বীণাবিশেষ"
violincello,বেহালা বাদ্যযন্ত্রবিশেষ
violinist,বেহালাবাদক
viper,"সর্প, নাগ, অহি"
virago,"কলহপ্রিয়া স্ত্রীলোক, উগ্রচণ্ডা রমণী"
virgin,"কুমারী, কন্যা, অক্ষতযোনি স্ত্রীলোক, যৌনসঙ্গমানভিজ্ঞা স্ত্রীলোক, কুমারী, অক্ষতযোনি, কুমারীসুলভ, সতী, বিশুদ্ধ, অদূষিত"
virginal,"কুমারীসুলভ, কুমারী, সতীত্বপূর্ণ"
virginia,বিশেষ ধরনের তামাক যা আগে কেবল মার্কিন যুক্তরাষ্ট্রের ভার্জিনিয়া প্রদেশেই উত্পন্ন হত
virgo,কন্যারাশি
virgo intacta,যে কুমারীর সতীচ্ছদ অটুট
virgule,বিন্দু
virid,হরিত
virile,"পুরুষজাতি-সম্বন্ধীয়, পুরুষোচিত, বীর্যবান, কর্মঠ"
virological,ভাইরাসবিদ্যা সম্পর্কীয়
virologist,ভাইরাসবিদ
virology,"ভাইরাস জীবাণু নিয়ে বৈজ্ঞানিক চর্চা, ভাইরাসবিদ্যা"
virtual,"ফলতঃ বটে, কিন্তু বাহ্যতঃ নয় এমন"
virtuality,বাস্তবিকতা
virtue,"পুণ্য, উত্কর্ষ, সদ্গুণ, গুণ, শ্রেয়, সুকৃতি, কর্তব্যপালন, যৌন বিশুদ্ধতা, নৈতিক উত্কর্ষ, ধর্ম, সতীত্ব, মূল্য, সুফলদানের শক্তি, সুফলদানের ক্ষমতা, অন্তর্নিহিত শক্তি"
virtues,গুণাবলী
virtuosity,চারুশিল্পের সম্বন্ধে জ্ঞান ও উহার প্রতি ভালবাসা
virtuoso,"শিল্পাদিকৌশলে দক্ষ ব্যক্তি, কলাবান বা শিল্পবিশারদ পণ্ডিত"
virtuous,"ধার্মিক, পবিত্র, সাধু, সৎ, সতী, ন্যায়পর"
virtuous act,সুকৃতি
virtuousness,শুদ্ধাচার
